dataset,model,mu_intercept,mu_log_slope,mu_log_lb,mu_log_ub,mu_log_eta,tau_intercept,tau_log_slope,tau_log_lb,tau_log_ub,tau_log_eta,participant,intercept,slope,lb,ub,eta,recorded_baseline_temperature,absolute_adapting_temperature,trial,absolute_target_temperature,rating
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,1,-2.83699677472924,0.263552710498204,6.99128942723229,282.785068551088,2792.60628463235,32,32,4,40,0.330789418954795
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,1,-2.83699677472924,0.263552710498204,6.99128942723229,282.785068551088,2792.60628463235,32,32,5,41.9777358205134,0.441734997830704
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,1,-2.83699677472924,0.263552710498204,6.99128942723229,282.785068551088,2792.60628463235,32,32,6,40,0.334376477810295
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,1,-2.83699677472924,0.263552710498204,6.99128942723229,282.785068551088,2792.60628463235,32,32,7,41.9777358205134,0.453557424772962
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,1,-2.83699677472924,0.263552710498204,6.99128942723229,282.785068551088,2792.60628463235,32,32,8,40,0.311641516921442
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,1,-2.83699677472924,0.263552710498204,6.99128942723229,282.785068551088,2792.60628463235,32,32,9,41.9777358205134,0.460910768101717
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,1,-2.83699677472924,0.263552710498204,6.99128942723229,282.785068551088,2792.60628463235,32,32,10,40,0.319135314882729
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,1,-2.83699677472924,0.263552710498204,6.99128942723229,282.785068551088,2792.60628463235,32,33,1,41.2201866081978,0.340319200424257
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,1,-2.83699677472924,0.263552710498204,6.99128942723229,282.785068551088,2792.60628463235,32,33,2,41,0.324874261813131
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,1,-2.83699677472924,0.263552710498204,6.99128942723229,282.785068551088,2792.60628463235,32,33,3,41.2201866081978,0.318173425374837
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,1,-2.83699677472924,0.263552710498204,6.99128942723229,282.785068551088,2792.60628463235,32,33,4,41,0.340436895151818
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,1,-2.83699677472924,0.263552710498204,6.99128942723229,282.785068551088,2792.60628463235,32,33,5,41.2201866081978,0.35193442122465
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,1,-2.83699677472924,0.263552710498204,6.99128942723229,282.785068551088,2792.60628463235,32,33,6,41,0.323165081651667
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,1,-2.83699677472924,0.263552710498204,6.99128942723229,282.785068551088,2792.60628463235,32,33,7,41.2201866081978,0.330571013511998
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,1,-2.83699677472924,0.263552710498204,6.99128942723229,282.785068551088,2792.60628463235,32,33,8,41,0.334988191971686
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,1,-2.83699677472924,0.263552710498204,6.99128942723229,282.785068551088,2792.60628463235,32,33,9,41.2201866081978,0.343009117942742
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,1,-2.83699677472924,0.263552710498204,6.99128942723229,282.785068551088,2792.60628463235,32,33,10,41,0.341780149310322
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,1,-2.83699677472924,0.263552710498204,6.99128942723229,282.785068551088,2792.60628463235,32,34,1,42.1791504155708,0.340316029108311
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,1,-2.83699677472924,0.263552710498204,6.99128942723229,282.785068551088,2792.60628463235,32,34,2,42,0.3179253821773
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,1,-2.83699677472924,0.263552710498204,6.99128942723229,282.785068551088,2792.60628463235,32,34,3,42.1791504155708,0.326663155275259
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,1,-2.83699677472924,0.263552710498204,6.99128942723229,282.785068551088,2792.60628463235,32,34,4,42,0.32096226747353
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,1,-2.83699677472924,0.263552710498204,6.99128942723229,282.785068551088,2792.60628463235,32,34,5,42.1791504155708,0.331970380096424
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,1,-2.83699677472924,0.263552710498204,6.99128942723229,282.785068551088,2792.60628463235,32,34,6,42,0.314868765651785
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,1,-2.83699677472924,0.263552710498204,6.99128942723229,282.785068551088,2792.60628463235,32,34,7,42.1791504155708,0.324286321327934
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,1,-2.83699677472924,0.263552710498204,6.99128942723229,282.785068551088,2792.60628463235,32,34,8,42,0.328950355913329
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,1,-2.83699677472924,0.263552710498204,6.99128942723229,282.785068551088,2792.60628463235,32,34,9,42.1791504155708,0.328130651356325
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,1,-2.83699677472924,0.263552710498204,6.99128942723229,282.785068551088,2792.60628463235,32,34,10,42,0.34208764087641
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,2,-1.83741784834887,0.141527119435239,2.23467078971046,1.27472935109599,799.071027348676,32,30,1,37.8337083617313,0.309092994466024
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,2,-1.83741784834887,0.141527119435239,2.23467078971046,1.27472935109599,799.071027348676,32,30,2,38,0.337391714281093
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,2,-1.83741784834887,0.141527119435239,2.23467078971046,1.27472935109599,799.071027348676,32,30,3,37.8337083617313,0.342724741749097
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,2,-1.83741784834887,0.141527119435239,2.23467078971046,1.27472935109599,799.071027348676,32,30,4,38,0.360946157234553
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,2,-1.83741784834887,0.141527119435239,2.23467078971046,1.27472935109599,799.071027348676,32,30,5,37.8337083617313,0.328567577090167
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,2,-1.83741784834887,0.141527119435239,2.23467078971046,1.27472935109599,799.071027348676,32,30,6,38,0.328415782826845
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,2,-1.83741784834887,0.141527119435239,2.23467078971046,1.27472935109599,799.071027348676,32,30,7,37.8337083617313,0.322144503030743
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,2,-1.83741784834887,0.141527119435239,2.23467078971046,1.27472935109599,799.071027348676,32,30,8,38,0.308532811083194
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,2,-1.83741784834887,0.141527119435239,2.23467078971046,1.27472935109599,799.071027348676,32,30,9,37.8337083617313,0.335672960160899
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,2,-1.83741784834887,0.141527119435239,2.23467078971046,1.27472935109599,799.071027348676,32,30,10,38,0.324295409387806
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,2,-1.83741784834887,0.141527119435239,2.23467078971046,1.27472935109599,799.071027348676,32,31,1,36.8808295058073,0.264423785524389
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,2,-1.83741784834887,0.141527119435239,2.23467078971046,1.27472935109599,799.071027348676,32,31,2,39,1
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,2,-1.83741784834887,0.141527119435239,2.23467078971046,1.27472935109599,799.071027348676,32,31,3,36.8808295058073,0.247086866815878
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,2,-1.83741784834887,0.141527119435239,2.23467078971046,1.27472935109599,799.071027348676,32,31,4,39,0.318630613383536
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,2,-1.83741784834887,0.141527119435239,2.23467078971046,1.27472935109599,799.071027348676,32,31,5,36.8808295058073,0.288209714558634
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,2,-1.83741784834887,0.141527119435239,2.23467078971046,1.27472935109599,799.071027348676,32,31,6,39,0.322566559022376
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,2,-1.83741784834887,0.141527119435239,2.23467078971046,1.27472935109599,799.071027348676,32,31,7,36.8808295058073,0.282873536222809
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,2,-1.83741784834887,0.141527119435239,2.23467078971046,1.27472935109599,799.071027348676,32,31,8,39,0.336734058044146
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,2,-1.83741784834887,0.141527119435239,2.23467078971046,1.27472935109599,799.071027348676,32,31,9,36.8808295058073,0.252380138679324
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,2,-1.83741784834887,0.141527119435239,2.23467078971046,1.27472935109599,799.071027348676,32,31,10,39,0
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,2,-1.83741784834887,0.141527119435239,2.23467078971046,1.27472935109599,799.071027348676,32,32,1,41.851751545404,1
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,2,-1.83741784834887,0.141527119435239,2.23467078971046,1.27472935109599,799.071027348676,32,32,2,40,0.287572054947088
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,2,-1.83741784834887,0.141527119435239,2.23467078971046,1.27472935109599,799.071027348676,32,32,3,41.851751545404,0.386165105961589
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,2,-1.83741784834887,0.141527119435239,2.23467078971046,1.27472935109599,799.071027348676,32,32,4,40,0.317747622453283
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,2,-1.83741784834887,0.141527119435239,2.23467078971046,1.27472935109599,799.071027348676,32,32,5,41.851751545404,0.390683558402767
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,2,-1.83741784834887,0.141527119435239,2.23467078971046,1.27472935109599,799.071027348676,32,32,6,40,1
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,2,-1.83741784834887,0.141527119435239,2.23467078971046,1.27472935109599,799.071027348676,32,32,7,41.851751545404,0.385840866802656
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,2,-1.83741784834887,0.141527119435239,2.23467078971046,1.27472935109599,799.071027348676,32,32,8,40,0
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,2,-1.83741784834887,0.141527119435239,2.23467078971046,1.27472935109599,799.071027348676,32,32,9,41.851751545404,0.350814899446779
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,2,-1.83741784834887,0.141527119435239,2.23467078971046,1.27472935109599,799.071027348676,32,32,10,40,0.323413974391103
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,2,-1.83741784834887,0.141527119435239,2.23467078971046,1.27472935109599,799.071027348676,32,33,1,39.0833940402647,0.274259965673497
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,2,-1.83741784834887,0.141527119435239,2.23467078971046,1.27472935109599,799.071027348676,32,33,2,41,0.325703227485151
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,2,-1.83741784834887,0.141527119435239,2.23467078971046,1.27472935109599,799.071027348676,32,33,3,39.0833940402647,0
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,2,-1.83741784834887,0.141527119435239,2.23467078971046,1.27472935109599,799.071027348676,32,33,4,41,0.321779045584638
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,2,-1.83741784834887,0.141527119435239,2.23467078971046,1.27472935109599,799.071027348676,32,33,5,39.0833940402647,0.299347283511434
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,2,-1.83741784834887,0.141527119435239,2.23467078971046,1.27472935109599,799.071027348676,32,33,6,41,0.339868223165271
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,2,-1.83741784834887,0.141527119435239,2.23467078971046,1.27472935109599,799.071027348676,32,33,7,39.0833940402647,0.265307414906878
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,2,-1.83741784834887,0.141527119435239,2.23467078971046,1.27472935109599,799.071027348676,32,33,8,41,0.342561768992023
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,2,-1.83741784834887,0.141527119435239,2.23467078971046,1.27472935109599,799.071027348676,32,33,9,39.0833940402647,0.283674514241046
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,2,-1.83741784834887,0.141527119435239,2.23467078971046,1.27472935109599,799.071027348676,32,33,10,41,0.332058194798221
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,2,-1.83741784834887,0.141527119435239,2.23467078971046,1.27472935109599,799.071027348676,32,34,1,44.9356633188881,0.425778615392866
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,2,-1.83741784834887,0.141527119435239,2.23467078971046,1.27472935109599,799.071027348676,32,34,2,42,1
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,2,-1.83741784834887,0.141527119435239,2.23467078971046,1.27472935109599,799.071027348676,32,34,3,44.9356633188881,1
1,r,-2.615562285333,-1.84923900647579,1.79369082449228,2.62761552520434,2.81117618330252,0.882823396197165,1.19640570969273,0.763186236446174,2.84173706038634,4.8069487676279,2,-1.83741784834887,0.141527119435239,2.23467078971046,1.27472935109599,799.071027348676,32,34,4,42,1
