dataset,model,mu_intercept,mu_log_slope,mu_log_lb,mu_log_ub,mu_log_eta,tau_intercept,tau_log_slope,tau_log_lb,tau_log_ub,tau_log_eta,participant,intercept,slope,lb,ub,eta,recorded_baseline_temperature,absolute_adapting_temperature,trial,absolute_target_temperature,rating
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,1,-2.04429622871389,0.0349021256504182,11.6224854346019,200.177311340354,6405.74487398956,32,33,5,41.6689203860233,0.157200292705968
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,1,-2.04429622871389,0.0349021256504182,11.6224854346019,200.177311340354,6405.74487398956,32,33,6,41,0.150326082645503
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,1,-2.04429622871389,0.0349021256504182,11.6224854346019,200.177311340354,6405.74487398956,32,33,7,41.6689203860233,0.151715177778486
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,1,-2.04429622871389,0.0349021256504182,11.6224854346019,200.177311340354,6405.74487398956,32,33,8,41,0.149597831287669
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,1,-2.04429622871389,0.0349021256504182,11.6224854346019,200.177311340354,6405.74487398956,32,33,9,41.6689203860233,0.155338461884629
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,1,-2.04429622871389,0.0349021256504182,11.6224854346019,200.177311340354,6405.74487398956,32,33,10,41,0.1465465541551
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,1,-2.04429622871389,0.0349021256504182,11.6224854346019,200.177311340354,6405.74487398956,32,34,1,39.3589958742514,0.144980465173761
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,1,-2.04429622871389,0.0349021256504182,11.6224854346019,200.177311340354,6405.74487398956,32,34,2,42,0.149040143598277
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,1,-2.04429622871389,0.0349021256504182,11.6224854346019,200.177311340354,6405.74487398956,32,34,3,39.3589958742514,0.140783769752146
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,1,-2.04429622871389,0.0349021256504182,11.6224854346019,200.177311340354,6405.74487398956,32,34,4,42,0.152580760937877
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,1,-2.04429622871389,0.0349021256504182,11.6224854346019,200.177311340354,6405.74487398956,32,34,5,39.3589958742514,0.12983523623773
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,1,-2.04429622871389,0.0349021256504182,11.6224854346019,200.177311340354,6405.74487398956,32,34,6,42,0.154098567275212
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,1,-2.04429622871389,0.0349021256504182,11.6224854346019,200.177311340354,6405.74487398956,32,34,7,39.3589958742514,0.142806965716451
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,1,-2.04429622871389,0.0349021256504182,11.6224854346019,200.177311340354,6405.74487398956,32,34,8,42,0.160753424403131
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,1,-2.04429622871389,0.0349021256504182,11.6224854346019,200.177311340354,6405.74487398956,32,34,9,39.3589958742514,0.142732110424649
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,1,-2.04429622871389,0.0349021256504182,11.6224854346019,200.177311340354,6405.74487398956,32,34,10,42,0.154739131197603
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,2,1.74845946028193,40.8781017074196,0.0638782244237974,9.97268376014282,68.188684514588,32,30,1,39.089120288685,1
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,2,1.74845946028193,40.8781017074196,0.0638782244237974,9.97268376014282,68.188684514588,32,30,2,38,1
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,2,1.74845946028193,40.8781017074196,0.0638782244237974,9.97268376014282,68.188684514588,32,30,3,39.089120288685,1
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,2,1.74845946028193,40.8781017074196,0.0638782244237974,9.97268376014282,68.188684514588,32,30,4,38,1
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,2,1.74845946028193,40.8781017074196,0.0638782244237974,9.97268376014282,68.188684514588,32,30,5,39.089120288685,1
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,2,1.74845946028193,40.8781017074196,0.0638782244237974,9.97268376014282,68.188684514588,32,30,6,38,1
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,2,1.74845946028193,40.8781017074196,0.0638782244237974,9.97268376014282,68.188684514588,32,30,7,39.089120288685,1
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,2,1.74845946028193,40.8781017074196,0.0638782244237974,9.97268376014282,68.188684514588,32,30,8,38,1
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,2,1.74845946028193,40.8781017074196,0.0638782244237974,9.97268376014282,68.188684514588,32,30,9,39.089120288685,1
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,2,1.74845946028193,40.8781017074196,0.0638782244237974,9.97268376014282,68.188684514588,32,30,10,38,1
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,2,1.74845946028193,40.8781017074196,0.0638782244237974,9.97268376014282,68.188684514588,32,31,1,40.5576595550636,1
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,2,1.74845946028193,40.8781017074196,0.0638782244237974,9.97268376014282,68.188684514588,32,31,2,39,1
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,2,1.74845946028193,40.8781017074196,0.0638782244237974,9.97268376014282,68.188684514588,32,31,3,40.5576595550636,1
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,2,1.74845946028193,40.8781017074196,0.0638782244237974,9.97268376014282,68.188684514588,32,31,4,39,1
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,2,1.74845946028193,40.8781017074196,0.0638782244237974,9.97268376014282,68.188684514588,32,31,5,40.5576595550636,1
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,2,1.74845946028193,40.8781017074196,0.0638782244237974,9.97268376014282,68.188684514588,32,31,6,39,1
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,2,1.74845946028193,40.8781017074196,0.0638782244237974,9.97268376014282,68.188684514588,32,31,7,40.5576595550636,1
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,2,1.74845946028193,40.8781017074196,0.0638782244237974,9.97268376014282,68.188684514588,32,31,8,39,1
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,2,1.74845946028193,40.8781017074196,0.0638782244237974,9.97268376014282,68.188684514588,32,31,9,40.5576595550636,1
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,2,1.74845946028193,40.8781017074196,0.0638782244237974,9.97268376014282,68.188684514588,32,31,10,39,1
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,2,1.74845946028193,40.8781017074196,0.0638782244237974,9.97268376014282,68.188684514588,32,32,1,39.1266744943004,1
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,2,1.74845946028193,40.8781017074196,0.0638782244237974,9.97268376014282,68.188684514588,32,32,2,40,1
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,2,1.74845946028193,40.8781017074196,0.0638782244237974,9.97268376014282,68.188684514588,32,32,3,39.1266744943004,1
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,2,1.74845946028193,40.8781017074196,0.0638782244237974,9.97268376014282,68.188684514588,32,32,4,40,1
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,2,1.74845946028193,40.8781017074196,0.0638782244237974,9.97268376014282,68.188684514588,32,32,5,39.1266744943004,1
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,2,1.74845946028193,40.8781017074196,0.0638782244237974,9.97268376014282,68.188684514588,32,32,6,40,1
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,2,1.74845946028193,40.8781017074196,0.0638782244237974,9.97268376014282,68.188684514588,32,32,7,39.1266744943004,1
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,2,1.74845946028193,40.8781017074196,0.0638782244237974,9.97268376014282,68.188684514588,32,32,8,40,1
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,2,1.74845946028193,40.8781017074196,0.0638782244237974,9.97268376014282,68.188684514588,32,32,9,39.1266744943004,1
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,2,1.74845946028193,40.8781017074196,0.0638782244237974,9.97268376014282,68.188684514588,32,32,10,40,1
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,2,1.74845946028193,40.8781017074196,0.0638782244237974,9.97268376014282,68.188684514588,32,33,1,38.6912956875184,1
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,2,1.74845946028193,40.8781017074196,0.0638782244237974,9.97268376014282,68.188684514588,32,33,2,41,1
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,2,1.74845946028193,40.8781017074196,0.0638782244237974,9.97268376014282,68.188684514588,32,33,3,38.6912956875184,1
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,2,1.74845946028193,40.8781017074196,0.0638782244237974,9.97268376014282,68.188684514588,32,33,4,41,1
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,2,1.74845946028193,40.8781017074196,0.0638782244237974,9.97268376014282,68.188684514588,32,33,5,38.6912956875184,1
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,2,1.74845946028193,40.8781017074196,0.0638782244237974,9.97268376014282,68.188684514588,32,33,6,41,1
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,2,1.74845946028193,40.8781017074196,0.0638782244237974,9.97268376014282,68.188684514588,32,33,7,38.6912956875184,1
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,2,1.74845946028193,40.8781017074196,0.0638782244237974,9.97268376014282,68.188684514588,32,33,8,41,1
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,2,1.74845946028193,40.8781017074196,0.0638782244237974,9.97268376014282,68.188684514588,32,33,9,38.6912956875184,1
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,2,1.74845946028193,40.8781017074196,0.0638782244237974,9.97268376014282,68.188684514588,32,33,10,41,1
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,2,1.74845946028193,40.8781017074196,0.0638782244237974,9.97268376014282,68.188684514588,32,34,1,38.5238855964941,1
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,2,1.74845946028193,40.8781017074196,0.0638782244237974,9.97268376014282,68.188684514588,32,34,2,42,1
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,2,1.74845946028193,40.8781017074196,0.0638782244237974,9.97268376014282,68.188684514588,32,34,3,38.5238855964941,1
1,a,-1.78370336306597,-1.45403105728163,2.68501192475065,2.40333312383231,3.65742763205318,3.07649157908901,2.87673450859632,2.27668080860545,2.78978082978663,4.21969952443755,2,1.74845946028193,40.8781017074196,0.0638782244237974,9.97268376014282,68.188684514588,32,34,4,42,1
